customer_id,age,income,tenure_months,engagement_score,product_uses,support_tickets,lifetime_value,region,true_label
4767,33,39182,7,56.25,6,3,13475.79,East,1
4768,24,52956,0,56.67,1,1,18228.55,East,1
4769,36,49744,43,59.37,2,3,17205.71,West,0
4770,36,59904,20,45.7,2,0,20014.16,South,3
4771,43,74676,67,32.09,7,4,25082.3,West,3
4772,38,52200,16,48.71,4,1,17875.46,South,1
4773,27,60807,23,41.26,3,2,20209.76,East,2
4774,36,51110,11,86.03,7,3,17556.31,South,3
4775,38,69396,31,38.8,6,1,23082.32,West,1
4776,49,128968,74,94.25,8,6,42966.16,North,2
4777,41,55001,41,34.71,6,2,18587.26,West,0
4778,47,79787,48,49.6,8,3,26920.09,North,2
4779,39,53395,18,49.75,4,3,18450.84,West,1
4780,35,78421,27,84.78,6,2,26183.9,East,4
4781,35,55471,23,52.77,5,1,19037.13,East,1
4782,47,122844,73,94.51,7,4,40654.78,North,2
4783,42,52921,39,29.4,5,1,17968.25,West,0
4784,42,52278,23,55.14,3,1,17768.79,South,0
4785,23,66338,16,42.33,5,2,22479.86,East,1
4786,27,33505,0,53,3,1,11977.98,East,0
4787,30,37195,0,70.66,6,2,12987.62,East,0
4788,23,46314,16,53.88,2,4,15715.57,East,1
4789,30,90616,41,13.56,5,4,29974.14,North,3
4790,27,57689,12,56.15,2,1,19652.7,East,4
4791,28,62787,15,49,3,2,20848.14,East,4
4792,26,66874,23,47.22,4,1,22496.12,East,0
4793,26,70726,30,48.4,4,0,23233.98,West,1
4794,59,136688,87,37.59,12,4,45088.68,North,3
4795,22,35785,0,56.13,1,3,12556.96,East,1
4796,39,56315,45,39.95,5,3,18896.6,West,0
4797,38,98587,50,47.21,3,5,32329.74,North,2
4798,34,95446,46,53.22,4,3,31695.9,North,2
4799,35,91156,47,30.15,4,4,30209.87,North,2
4800,28,49427,0,40.91,3,1,17105.82,East,0
4801,31,69234,24,64.49,4,1,23441.14,East,4
4802,28,76057,23,43.12,4,2,25204.22,South,1
4803,35,101039,46,10.39,5,4,32964.08,North,3
4804,33,68035,29,63.25,3,2,22795.26,East,4
4805,46,63720,46,39.79,5,3,21452.2,West,0
4806,23,76900,25,38.9,3,2,25674.82,West,1
4807,29,47674,14,65.15,7,3,16302.38,East,1
4808,41,103143,60,69.57,7,4,34034.05,North,2
4809,26,73914,29,44.59,5,1,24837.42,West,1
4810,41,54817,19,48.93,1,1,18640.48,East,1
4811,27,55417,12,58.19,2,2,18964.13,East,0
4812,22,65052,13,49.31,1,2,21833.85,East,0
4813,28,53754,32,43.84,4,3,18474.75,West,0
4814,38,63784,20,46.35,4,2,21259.41,South,1
4815,37,54262,21,45.48,4,1,18642.44,East,0
4816,29,72983,25,41.03,5,1,24177.65,West,1
4817,27,64547,21,67.8,2,2,21756.77,East,4
4818,52,83039,45,27.54,7,3,27460.81,North,2
4819,42,75102,20,38.07,4,2,24838.84,South,1
4820,42,74151,24,58.61,5,1,24881.58,South,1
4821,52,125263,72,94.25,9,4,41559.72,North,2
4822,24,50391,9,60.14,2,2,17463.83,East,0
4823,39,48156,24,38.55,5,3,16581.73,East,0
4824,24,48377,19,48.01,0,2,16196.37,East,1
4825,38,61714,23,46.2,6,1,20902.71,West,0
4826,40,69591,38,45,6,4,23179.84,West,2
4827,29,72520,24,66.12,3,2,24337.13,East,4
4828,25,72296,30,37.33,7,1,24001.01,West,1
4829,37,44748,21,47.8,4,2,15456.4,West,1
4830,39,106161,46,51.46,5,4,34966.94,North,2
4831,22,34021,0,64.52,3,3,12362.45,East,1
4832,37,42032,1,65.38,7,1,14585.98,East,1
4833,39,60327,13,42.67,5,2,19937.46,South,0
4834,35,47035,9,58.24,7,3,16003.12,East,1
4835,32,64532,19,80.99,6,3,21539.65,East,3
4836,28,48010,15,46.23,4,2,16156.77,East,1
4837,29,59298,10,59.49,3,2,19967.25,East,2
4838,38,46053,40,41.81,4,2,15989.03,West,1
4839,47,127412,68,100.04,8,4,42336.52,North,2
4840,22,63269,15,35.59,4,1,21413.68,South,1
4841,37,43558,33,52.11,3,2,15412.48,West,0
4842,55,154356,92,98.98,9,6,51140.6,North,3
4843,33,93497,37,19.78,5,5,30885.08,North,3
4844,34,89292,43,47.26,6,4,29833.7,North,2
4845,38,52323,28,37.8,6,2,17820.07,West,1
4846,40,60119,31,37.61,6,2,20203.02,West,0
4847,34,66236,12,64.66,4,3,22373.69,East,3
4848,25,70288,31,45.4,5,2,23266.99,West,1
4849,57,156481,94,99.45,10,5,51804.61,North,3
4850,24,69675,26,47.88,5,2,23385.59,South,1
4851,39,59596,26,42.37,4,3,19904.22,South,1
4852,45,129202,75,99.69,8,4,43155.07,North,2
4853,39,121641,61,17.76,6,5,39893.28,North,3
4854,37,40904,39,50.94,3,2,14330.2,West,1
4855,30,72204,24,40.7,3,3,24078.35,North,2
4856,49,124804,63,82.95,9,4,41270.23,North,2
4857,39,65448,60,52.4,3,3,22125.97,West,3
4858,21,63645,33,54.62,2,3,21673.82,West,1
4859,39,65960,13,53.64,5,2,22159.67,South,1
4860,26,69138,27,43.14,3,3,23180.11,West,1
4861,34,50616,19,44.48,5,2,17520.24,East,0
4862,44,82880,47,30.55,8,3,27984.75,North,2
4863,56,121136,84,16.91,11,5,39753.54,North,3
4864,43,64640,21,60.14,5,2,21838.5,South,3
4865,50,126997,79,77.15,9,4,42258.14,North,2
4866,22,60807,29,48.7,4,3,20790.81,West,1
4867,23,67764,28,51.56,3,3,22934.46,West,3
4868,32,59536,19,61.98,1,3,20280.25,East,4
4869,34,65002,40,65.58,2,2,21907.33,West,3
4870,39,55328,6,83.2,7,2,18718.75,South,3
4871,36,55917,3,69.21,4,2,18813.63,South,3
4872,38,54763,14,48.05,2,1,18630.71,South,1
4873,48,79158,71,1.4,7,4,26158.78,West,3
4874,58,123750,86,12.83,10,5,40539.88,North,3
4875,52,103043,64,38.48,10,4,34199.94,North,2
4876,36,75741,31,66.47,5,2,25248.91,East,0
4877,43,121822,72,98.7,6,5,40353.97,North,2
4878,28,66534,21,64.3,7,2,22236.02,East,4
4879,59,132984,90,32.38,10,5,43907.52,North,3
4880,31,73294,21,75.1,2,0,24469.41,East,4
4881,35,94537,40,24.36,5,4,31405.16,North,3
4882,53,154722,85,100.08,8,5,51391.73,North,3
4883,38,54633,20,37.25,1,1,18610.24,South,1
4884,42,64390,33,50.02,6,2,21540.84,West,2
4885,30,62311,16,68.9,1,1,21097.18,East,4
4886,36,98985,41,5.47,6,4,32372.34,North,3
4887,34,35355,0,65.07,6,2,12309.79,East,1
4888,30,72450,21,79.93,3,2,24437.67,East,4
4889,34,89568,42,19.41,6,5,29739.4,East,3
4890,22,59251,7,69.98,1,1,20119.73,East,4
4891,27,65097,22,57.85,2,2,21809.53,East,4
4892,36,65160,19,67.05,7,4,22158.31,East,3
4893,41,123125,59,83.14,6,4,40633.84,North,2
4894,23,56263,25,42.09,2,2,19210.25,East,1
4895,25,56776,15,44.45,2,3,18794.51,East,2
4896,39,57048,26,48.64,6,2,19490.93,West,0
4897,37,58026,49,64.47,4,2,19710.61,West,3
4898,30,64509,15,58.61,3,3,21512.43,East,4
4899,28,33630,1,57.36,4,2,11643.58,East,0
4900,27,27574,0,63.88,4,2,10073.03,East,0
4901,47,123090,75,100.38,7,4,40821.1,North,2
4902,34,54374,15,46.41,3,1,18433.42,East,1
4903,47,72983,19,53.47,5,2,24376.56,South,1
4904,45,44940,35,32.41,7,2,15577.61,West,1
4905,35,74995,22,69.16,3,2,25268.85,East,4
4906,33,62626,20,62.03,3,2,21253.13,East,0
4907,25,57176,4,46.9,2,0,19651.05,East,1
4908,34,66634,25,61.46,4,2,22351.71,East,0
4909,26,59479,9,56.81,3,1,20209.92,East,0
4910,48,127008,67,90.02,8,4,41984.84,North,2
4911,32,64405,17,81.74,8,3,21947.25,East,3
4912,30,67636,23,66.94,4,1,22929.77,East,4
4913,41,62219,18,48.04,5,2,21057.9,South,0
4914,43,68311,38,39.46,6,2,22721.41,West,0
4915,37,39166,25,27.84,5,1,13610.95,West,0
4916,30,73251,20,77.49,3,3,24681.07,East,4
4917,35,41273,6,62.1,5,2,14244,East,1
4918,51,152059,93,99.98,11,5,50235.11,North,3
4919,24,35302,1,55.94,4,2,12193.02,East,1
4920,37,49628,10,51.88,4,0,16905.19,East,0
4921,25,46480,7,47.26,3,2,15656.5,East,0
4922,27,33945,6,57.39,4,3,11623.38,East,0
4923,50,141268,92,98.64,7,5,46792.69,North,3
4924,43,71493,16,37.77,3,1,23766.96,South,1
4925,36,44680,3,57.54,5,2,15294.11,East,1
4926,19,48452,2,51.11,0,2,16833.1,East,1
4927,42,55148,13,44.49,6,3,18462.51,South,1
4928,38,55980,16,44.24,1,2,19038.52,East,1
4929,36,50124,19,50.63,3,3,17305.03,East,0
4930,52,123097,69,72.63,10,5,40847.79,North,2
4931,37,64367,20,72.46,4,2,21635.94,East,4
4932,39,67516,16,42.7,3,2,22265.26,South,0
4933,43,57376,9,57.78,5,2,19463.85,South,1
4934,40,70703,25,56.06,6,3,23565.33,East,4
4935,34,62643,21,72.08,5,3,21061.68,East,3
4936,52,87265,70,2.85,8,4,28700.7,North,3
4937,28,58460,10,44.43,2,1,19921.36,East,1
4938,24,65102,14,50.42,4,2,22185.44,East,1
4939,60,143910,89,79.88,11,5,47885.57,North,3
4940,47,72169,62,15.92,8,4,24120.07,West,3
4941,26,46490,7,53.49,2,2,15792.86,East,1
4942,32,72312,22,62.81,3,2,24100.93,East,1
4943,32,76884,38,49.69,5,4,25510.34,North,2
4944,24,64857,17,56.88,4,1,22151.15,East,1
4945,42,58977,40,48.82,5,2,20018.05,West,0
4946,32,68676,24,53.97,4,1,22858.25,East,4
4947,28,67223,27,45.06,5,2,22340.2,South,1
4948,42,44049,35,32.06,5,2,15076.61,West,0
4949,22,41882,4,59.03,3,3,14382.57,East,0
4950,57,126976,88,33.86,11,5,42027.64,North,3
4951,23,61347,20,53.86,2,3,20422.75,East,2
4952,40,37101,27,40.2,4,1,13178.23,West,0
4953,40,108163,56,9.68,5,4,35257.85,North,3
4954,39,55554,13,68.73,6,2,18787.57,South,3
4955,49,127125,72,92.06,8,4,42281.87,North,2
4956,49,102693,58,37.83,8,3,34148.67,North,2
4957,57,135209,87,23.48,10,4,44404.3,North,3
4958,58,150914,89,54.4,12,5,49933.47,North,3
4959,29,58560,37,75.44,2,3,20292.18,West,0
4960,39,50280,40,40.22,6,2,17439.3,West,1
4961,21,67647,17,47.44,6,2,22599.88,South,0
4962,34,70527,24,62.18,3,1,23924.81,East,0
4963,28,64179,15,56.67,2,1,21586.59,East,4
4964,28,64037,16,62.95,2,2,21790.41,East,4
4965,35,100465,48,12.42,6,4,32955.49,North,3
4966,49,140784,88,93.11,9,5,46510.72,North,3
4967,34,83747,36,45.12,4,3,27990.39,North,2
4968,41,75365,22,55.04,3,2,25086.7,South,1
4969,43,110816,63,75,8,3,36527.46,North,2
4970,49,112401,60,42.2,8,5,37266.64,North,2
4971,36,44905,11,83.24,7,3,15597.63,East,1
4972,27,57785,11,50.89,2,2,19536.28,East,0
4973,24,50243,16,52.47,2,1,17653.3,East,1
4974,46,71371,17,76.17,5,2,23853.13,South,1
4975,24,68449,15,51.18,6,2,23129.96,East,1
4976,41,45720,42,42.1,4,2,16229.69,West,0
4977,60,155895,94,98.13,10,5,51843.87,North,3
4978,33,58405,24,55.14,6,2,19947.01,East,0
4979,33,71201,24,53.15,6,4,24124.38,East,3
4980,24,63764,19,50.91,3,3,21381.85,East,4
4981,43,62840,26,52.92,7,2,21231.83,West,2
4982,18,33968,0,58.57,2,2,12257.51,East,1
4983,24,59266,36,56.16,4,2,20165.52,West,0
4984,22,60535,24,62.48,2,2,20742.21,West,0
4985,31,48906,15,84.54,7,2,16670.46,South,3
4986,42,124530,71,38.17,7,5,41077.17,North,3
4987,35,39932,7,67.77,6,4,13733.15,South,1
4988,23,61589,14,46.59,2,2,20390.92,East,1
4989,42,130131,68,39.04,6,4,43026.27,North,3
4990,24,64331,19,34.22,5,1,21614.34,South,1
4991,34,105457,54,47.58,5,4,34478.01,North,2
4992,45,125254,71,100.09,7,4,41537.2,North,2
4993,52,147147,88,100.24,9,5,48638.3,North,3
4994,38,46764,12,49.32,6,1,15885.65,East,0
4995,22,67486,21,46.4,4,1,22884.14,East,1
4996,41,59086,50,61.14,4,4,20137.4,West,3
4997,45,57101,41,40.77,4,2,19422.14,West,0
4998,50,122317,67,55.46,10,4,40257.78,North,2
4999,45,125405,71,99.67,9,4,41790.19,North,2
5000,24,34913,0,47.35,4,2,12389.33,East,0
5001,25,70760,30,40.57,2,2,23865.28,West,0
5002,29,35923,3,53.24,5,1,12412.62,East,1
5003,29,70676,19,64.72,2,3,23618.68,East,4
5004,48,121080,65,87.98,7,4,39848.31,North,2
5005,40,61339,39,32.82,6,3,20526.82,West,0
5006,37,47751,36,46.38,4,2,16304.05,West,0
5007,46,67376,39,38.74,5,3,22703.73,West,0
5008,27,62065,15,48.4,2,2,20765.94,East,4
5009,43,57667,13,60.46,4,2,19423.49,South,3
5010,23,68606,16,54.94,4,1,23282.89,East,0
5011,27,56848,10,52.87,2,2,18902.5,East,0
5012,54,131244,75,87.41,9,4,43628.08,North,2
5013,31,68528,18,74.61,2,2,23232.06,East,4
5014,24,63220,22,56.27,3,2,21472.72,East,4
5015,20,30535,0,52.88,4,2,10779.32,East,1
5016,36,70960,19,69.03,4,2,23956.92,East,4
5017,41,72429,48,38.88,7,2,24261.75,West,2
5018,23,44297,3,49.51,2,2,15319.07,East,1
5019,26,62488,46,60.93,2,3,20921.82,West,0
5020,55,135492,90,51.97,12,5,44959.77,North,3
5021,28,66011,19,63.25,3,1,22089.6,East,4
5022,45,135755,78,64.14,7,4,44957.81,North,3
5023,23,71670,29,42.66,4,1,23978.57,West,0
5024,46,69511,63,20.75,7,4,23296.94,West,3
5025,32,104338,47,57.04,4,5,34280.92,North,2
5026,32,68747,22,56.66,3,3,22815.1,East,4
5027,38,49192,29,60.52,7,2,17113.87,West,0
5028,22,60445,8,56.79,4,3,20636.84,East,0
5029,40,122935,70,10.18,6,5,40423.05,North,3
5030,42,55253,15,61.31,6,3,18675.15,South,3
5031,42,71324,17,50.29,5,2,23675.95,South,1
5032,52,141668,87,100.3,9,4,47235.71,North,3
5033,57,115801,91,0.58,10,5,37990.37,North,3
5034,37,49269,40,43.07,3,2,17069.47,West,1
5035,46,126272,72,85.61,7,6,41607.47,North,2
5036,29,44188,6,53.26,6,2,15009.59,East,1
5037,41,53349,28,40.44,5,1,18120.92,West,0
5038,36,43554,8,65.4,7,3,15136.86,East,1
5039,22,76447,17,41.99,4,1,25575.94,South,0
5040,44,68460,37,46.3,6,2,22870.79,West,2
5041,40,53789,12,57.81,4,2,18309.58,East,1
5042,39,70252,41,56.68,5,2,23558.33,West,0
5043,23,47585,6,57.76,3,3,16213.76,East,0
5044,39,101798,49,56.02,5,5,33530.25,North,2
5045,41,40110,29,48.1,4,2,14197.28,East,1
5046,47,116482,74,52.08,8,5,38586.98,North,2
5047,31,64868,19,69.09,4,2,21663,East,4
5048,49,81832,57,30.82,7,3,27558.71,North,2
5049,48,140114,84,84.5,8,5,46434.53,North,3
5050,32,76027,20,63.21,5,1,25286.47,East,4
5051,25,77758,17,41.36,4,1,25841.44,South,1
5052,31,71637,20,66.68,5,3,24011.61,East,0
5053,23,70911,26,50.09,4,2,23479.32,West,3
5054,31,54404,38,50.45,2,3,18692.33,West,0
5055,26,81966,30,37.24,3,3,27390.02,North,2
5056,38,67461,21,57.87,3,2,22523,East,1
5057,23,67710,18,48.67,4,1,22912.92,East,0
5058,27,55252,28,47.1,1,3,19219.64,West,1
5059,57,131456,85,22.73,9,6,43315.16,North,3
5060,23,71173,30,48.25,4,3,23714.43,West,1
5061,33,80988,38,38.11,6,4,27287.89,East,3
5062,50,135379,72,91.59,10,4,44964.65,North,2
5063,48,79612,67,29.58,8,4,26535.15,West,3
5064,46,92076,61,33.93,8,4,30823.23,North,2
5065,36,45208,14,57.08,6,2,15567.6,East,0
5066,44,76801,44,42.49,5,2,25761.83,West,2
5067,35,65116,46,65.57,3,3,22026.93,West,3
5068,40,54764,10,43.07,3,1,18458.84,East,1
5069,57,120830,87,18.78,11,5,39811.74,North,3
5070,37,66627,26,53.53,5,2,22343.3,West,2
5071,45,113401,65,77.36,6,3,37603.86,North,2
5072,55,154922,92,94.01,10,5,51293.56,North,3
5073,37,111734,62,71.53,7,5,36706.08,North,2
5074,50,129617,73,99.11,8,4,43104.91,North,2
5075,39,48625,36,47.18,4,4,16845.36,West,1
5076,55,117428,91,7.6,10,5,38484.92,North,3
5077,27,63783,35,58.21,2,2,21649.79,West,1
5078,22,66102,19,44.69,5,1,22484.19,East,1
5079,19,63847,16,39.41,4,1,21793.49,East,1
5080,49,73988,47,36.39,8,3,24775.69,West,2
5081,47,82525,68,6.3,8,5,27037.69,West,3
5082,34,82486,36,14.81,6,3,27452.74,East,3
5083,37,60020,39,37.03,7,2,20110.22,West,0
5084,27,59003,17,52.02,3,2,19644.98,East,2
5085,50,85104,72,0.85,7,5,27902.29,North,3
5086,51,128050,73,99.2,7,3,42821.18,North,2
5087,46,120180,69,100.16,7,3,39977.91,North,2
5088,56,155835,82,100.08,10,5,51491.43,North,3
5089,28,64797,14,65.48,1,2,21972.95,East,4
5090,30,63672,21,77.25,6,3,21666.94,East,3
5091,47,124043,66,99.22,7,4,41021.54,North,2
5092,50,130053,70,83.6,10,5,43311.29,North,2
5093,31,37139,27,37.7,3,2,13202.76,West,1
5094,47,101879,58,37.49,8,3,34075.73,North,2
5095,28,64237,20,57.97,4,2,21546.63,East,4
5096,34,42661,5,69.69,5,2,14494.88,East,0
5097,34,69484,27,68.55,4,2,23384.46,East,4
5098,25,46449,8,57.35,3,2,15477.89,East,0
5099,34,69938,23,55.73,4,1,23605.89,East,4
5100,28,69029,17,61.61,3,1,23010.57,East,4
5101,24,59871,14,45.97,2,2,20061.51,East,2
5102,34,70582,25,63.32,5,1,23861.36,East,2
5103,46,81273,47,35.7,7,2,27255.31,North,2
5104,45,82813,53,42.38,7,2,27788.18,North,2
5105,49,78763,69,19.11,6,4,26079.33,West,3
5106,26,53309,14,34.69,3,3,17430.26,East,0
5107,26,68048,34,48.03,2,2,22644.98,West,1
5108,47,117926,66,97.63,7,4,38998.9,North,2
5109,25,34796,0,55.11,2,2,12040.14,East,0
5110,26,42875,6,34.93,3,2,14240.37,East,1
5111,56,148147,94,100.26,8,5,48866.89,North,3
5112,37,55725,22,70.25,7,4,18747.84,East,3
5113,29,57382,12,45.05,2,2,18861.14,East,2
5114,24,60235,30,49.41,2,2,20630.16,West,0
5115,30,73316,20,69.82,4,2,24464.68,East,4
5116,31,67089,18,61.41,4,2,22540.76,East,4
5117,37,103846,53,44.51,6,3,34147.54,North,2
5118,61,130111,86,28.77,12,4,42886.57,North,3
5119,38,63863,25,41.78,7,2,21567.64,West,0
5120,38,55954,21,42.83,1,2,18793.79,East,0
5121,39,50554,38,44.01,3,3,17458.55,West,1
5122,27,40313,1,53.91,3,2,13835.76,East,1
5123,54,155985,93,99.48,10,5,51627.45,North,3
5124,35,63147,44,64.08,2,3,21239.79,West,3
5125,42,49179,29,43.29,5,1,17005.75,West,0
5126,58,98658,77,-2.49,8,4,32128.55,North,3
5127,45,77094,47,41.98,7,2,25709.37,West,2
5128,33,55312,43,65.13,3,2,19131.56,West,1
5129,44,57910,26,45.45,5,2,19842.48,West,0
5130,48,75987,68,8.27,7,4,25172.67,West,3
5131,44,71938,36,49.64,4,1,24215.53,West,0
5132,45,130377,69,38.22,4,5,43135.54,North,3
5133,54,147657,87,100.65,9,5,48929.19,North,3
5134,36,55848,37,67.3,3,3,19187.91,West,1
5135,30,56585,40,74.3,3,3,19374.31,West,0
5136,40,64997,34,43.91,8,2,21694.39,West,2
5137,26,54218,12,37.53,1,3,18040.93,East,2
5138,36,36515,31,46.52,2,2,12946.9,West,0
5139,25,53662,19,68.48,1,3,18383.63,East,4
5140,26,48522,12,43.49,0,2,16341.41,East,0
5141,39,57680,15,62.68,3,2,19692.1,East,0
5142,51,101727,75,-4.8,9,5,32876.25,North,3
5143,23,61644,15,41.22,4,1,21071.11,East,0
5144,55,153799,93,99.49,11,6,50954.12,North,3
5145,26,57716,17,64.76,3,2,19441.6,East,1
5146,26,54047,13,51.34,2,3,18051.75,East,1
5147,31,42012,10,67.63,5,4,14156.98,East,0
5148,27,74003,27,56.94,4,1,24678.02,West,1
5149,30,66217,16,68.56,2,2,22397.65,East,4
5150,42,76713,36,56.16,3,2,25477.3,West,0
5151,18,53588,10,46.91,2,2,18291,East,1
5152,27,57950,20,58.74,3,2,19627.87,East,2
5153,31,77910,27,69.88,5,1,25911.34,East,4
5154,30,31302,1,65.86,6,1,11099.54,East,1
5155,25,62201,8,44.19,5,3,21336.9,East,1
5156,51,99533,59,37.9,8,4,33143.94,North,2
5157,51,157567,95,98.97,9,4,52306.98,North,3
5158,39,100141,54,55.45,5,3,33133.57,North,2
5159,36,72778,25,70.23,5,1,24486.29,East,4
5160,42,138229,71,52.96,7,6,45924.66,North,3
5161,36,46362,33,48.99,5,2,15859.77,West,0
5162,35,62029,26,46.11,6,2,20958.9,West,0
5163,46,131269,63,99.83,7,4,43481.53,North,2
5164,27,61415,31,55.9,3,3,20999.8,West,0
5165,35,51438,12,67.11,7,2,17385.78,East,1
5166,25,72734,26,36.32,5,2,24004.74,West,1
5167,26,63920,25,56.61,4,3,21302.29,North,2
5168,28,61711,12,58.99,3,1,20745.6,East,4
5169,39,58759,50,59.07,4,3,20206.71,West,3
5170,40,66630,15,62.34,6,2,22149.58,South,1
5171,37,61118,16,72.36,5,2,20753.76,South,0
5172,54,153143,90,100.13,9,6,50527.05,North,3
5173,37,73411,39,71.83,6,2,24719.47,East,0
5174,36,99906,44,13.02,6,4,33075.3,North,3
5175,32,42291,34,52.53,3,2,15070.56,West,1
5176,27,63909,15,54.21,3,2,21231.8,East,4
5177,34,49917,35,47.14,3,2,17162.62,West,0
5178,22,46340,31,47.79,0,3,16246.76,West,0
5179,49,131362,75,97.03,8,4,43794.16,North,2
5180,46,79275,39,27.66,7,3,26395.78,West,2
5181,25,66248,15,74.71,3,2,22285.93,East,4
5182,27,63922,18,73.22,3,3,21828.01,East,4
5183,33,72276,23,59.79,5,1,24381.4,East,4
5184,42,56842,8,53.21,1,1,19338.11,South,0
5185,29,68364,23,59.04,3,3,22771.93,East,4
5186,34,80732,28,35.09,6,3,26783.82,East,3
5187,37,44651,5,50.92,6,3,15045.71,East,1
5188,33,73615,27,64.67,6,1,24497.46,East,4
5189,34,73561,26,58.89,3,1,24712.81,East,0
5190,26,70773,27,51.65,3,3,23743.8,North,2
5191,24,37459,30,55.47,1,3,13693.01,East,1
5192,42,56399,26,54.87,5,2,19553.64,West,0
5193,26,67760,18,54.85,4,1,22961.72,East,1
5194,38,48054,11,76.76,6,3,16439.33,South,1
5195,53,118209,74,66.21,9,3,39217.34,North,2
5196,35,106129,57,70.89,6,2,34851.56,North,2
5197,30,75131,30,62.94,3,3,24967.27,East,4
5198,25,52969,19,63.49,2,2,17932.92,East,1
5199,36,34824,1,64.26,4,2,12554.82,East,1
5200,53,95598,76,4.89,9,4,31258.8,North,3
5201,39,45527,13,35.66,4,2,15432.68,East,1
5202,29,46509,9,59.45,3,3,15625.24,East,1
5203,49,95868,59,38.38,8,3,32191.63,North,2
5204,31,33553,0,56.11,4,3,11928.01,East,0
5205,28,32972,0,59.37,5,1,11456.65,East,0
5206,40,68186,62,27.28,6,4,23070.35,West,3
5207,33,61416,24,57.01,2,1,20875.91,East,0
5208,34,73763,33,70.33,6,3,24886.08,East,4
5209,34,53989,16,47.52,2,1,18353.94,East,1
5210,39,49108,33,43.97,3,2,16867.9,West,1
5211,27,39540,1,64.66,4,1,13610.71,East,1
5212,41,67304,29,45.35,5,2,22681.89,West,2
5213,59,110662,87,0.01,9,5,36039.23,North,3
5214,21,43857,4,60.38,0,3,14872.02,East,1
5215,41,79727,28,42.81,2,1,26521.44,South,1
5216,45,138673,76,70.13,7,5,45997.14,North,3
5217,41,65336,31,52.5,5,2,21961.54,West,2
5218,43,93475,52,37.7,6,3,31575.33,North,2
5219,46,80337,46,24.67,6,3,26718.79,North,2
5220,50,88186,50,30.59,7,3,29732.52,North,2
5221,28,64110,19,58.29,2,2,21448.64,East,2
5222,30,64467,17,57.9,3,2,21646.81,East,4
5223,32,69170,17,69.74,5,2,23058.08,East,4
5224,33,40163,24,46.99,5,2,14154.8,West,1
5225,33,65210,38,66.23,1,2,22185.26,West,3
5226,29,64117,16,72.62,3,2,21596.5,East,1
5227,32,62883,20,59.15,4,2,21169.7,East,4
5228,22,73721,31,57.48,2,2,24722.41,West,3
5229,30,81469,34,46.74,5,4,27880.54,East,3
5230,45,60210,14,50.16,3,2,20201.93,South,1
5231,46,123569,73,99.53,7,4,41136.44,North,2
5232,47,132913,67,97.83,8,4,44151.75,North,2
5233,24,69367,12,39.61,6,1,23145.49,South,1
5234,41,52964,6,62.37,6,3,18081,South,1
5235,27,69463,28,51.37,3,2,23432.84,West,0
5236,36,59570,44,64.31,3,3,19953.86,West,3
5237,45,85103,54,32.9,8,4,28870.65,North,2
5238,59,134604,88,39.46,11,5,44486.5,North,3
5239,30,64553,19,69.73,4,2,21652.29,East,4
5240,27,53841,36,53.23,2,1,18624.26,West,0
5241,36,58477,34,59.04,3,1,19769.61,West,0
5242,32,43416,7,47.65,5,2,14670.7,East,0
5243,24,42070,0,48.64,2,2,14527.95,East,0
5244,24,64000,29,49.76,2,3,21738.48,West,1
5245,35,44258,2,71.59,5,3,14916.48,East,1
5246,35,45350,35,46.53,3,1,15812.04,West,1
5247,24,49451,3,48.66,3,3,16748.4,East,1
5248,43,68916,32,49.48,6,2,23056.1,West,0
5249,44,64043,55,40.71,6,4,21783.55,West,3
5250,32,66210,18,46.61,4,1,22231.45,East,2
5251,35,35589,0,67.09,5,4,12518.27,East,1
5252,27,73020,33,49.27,4,3,24231.43,North,2
5253,30,41981,30,41.64,3,2,14737.02,West,0
5254,53,94325,81,-0.07,8,4,30593.37,North,3
5255,39,54312,43,40.43,5,2,18213.87,West,0
5256,47,129219,67,86.43,8,3,42928.46,North,2
5257,36,52361,8,83.79,7,4,17683.38,South,1
5258,33,65347,27,69.99,4,1,22103.86,East,4
5259,54,121354,90,14.53,9,4,39779.55,North,3
5260,33,73568,25,64.32,5,2,24541.08,East,4
5261,27,72101,37,60.39,3,2,24223.12,West,1
5262,23,33383,2,44.58,1,2,11663.03,East,0
5263,27,58846,14,55.64,2,2,19811.12,East,4
5264,39,52965,12,79.7,5,3,17907.56,South,3
5265,41,56381,39,37.48,5,2,19133.53,West,0
5266,24,43285,4,56.63,4,3,14703.85,East,0
5267,33,66370,21,64.03,3,1,22356.67,East,4
5268,37,87185,27,78.34,6,2,28987.16,North,4
5269,35,48098,28,44.99,3,2,16693.53,West,0
5270,38,67167,42,48.02,7,3,22485.41,West,2
5271,22,70042,20,58.62,2,1,23996.38,South,1
5272,21,51544,9,50.83,4,2,17268.43,East,0
5273,40,121552,62,19.76,6,3,39859.1,North,3
5274,24,66801,14,51.69,5,1,22682,East,1
5275,31,54702,36,51.13,2,1,18735.66,West,1
5276,48,139438,81,99.89,8,4,46324.06,North,3
5277,39,43258,9,70.9,6,3,14852.5,South,0
5278,40,51197,38,26.91,4,4,17443.67,West,0
5279,49,122423,70,100.41,6,4,40724.45,North,2
5280,53,128847,77,91.27,6,4,42616.55,North,2
5281,35,67476,21,62.38,7,1,22926.82,East,0
5282,44,62733,33,31.67,4,2,20974.58,West,0
5283,49,127783,75,100.64,6,5,42314.1,North,2
